AnoMes,NumContrato,Conta_Nome,Cosif_Nome,ValorDebito,ValorCredito,Movimentacao,GER,IRPJ,CS,PIS,COFINS
999999,0386721,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,18623.67,18623.67,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0548689,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,38662.38,0.00,-38662.38,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0552952,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,5335.19,0.00,-5335.19,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,0569381,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,385005.82,385005.82,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0684028,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,573.30,0.00,-573.30,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0685285,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,0.02,0.02,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0686690,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,79129.57,79129.57,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0686996,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,0.01,0.01,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0687853,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,89793.96,89793.96,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0687959,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,12424.17,12424.17,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0688716,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,25341.98,25341.98,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0689340,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,316360.64,316360.64,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0689373,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,330000.00,330000.00,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0689395,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,200000.00,200000.00,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0689627,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,1247162.05,1247162.05,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0689653,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,117713.19,117713.19,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0690811,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,24.60,0.00,-24.60,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0706818,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,92983.43,0.00,-92983.43,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0708724,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,388530.61,0.00,-388530.61,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0711085,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,369414.45,0.00,-369414.45,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0718813,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,1093086.28,0.00,-1093086.28,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0722772,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,197916.95,0.00,-197916.95,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0734751,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,480523.83,0.00,-480523.83,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0736551,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,76058.42,0.00,-76058.42,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,0738650,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,478769.34,0.00,-478769.34,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0739187,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,513029.62,0.00,-513029.62,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,0752614,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,970.55,28054.83,27084.28,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,0773909,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,76703.65,76703.65,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2162386,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,55325.61,55325.61,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2229467,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,24544.93,24544.93,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2243899,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,68696.47,68696.47,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2246038,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,389732.65,389732.65,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2255564,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,135063.28,135063.28,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2267850,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,70396.03,70396.03,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2273290,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,63273.38,63273.38,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2282640,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,106039.21,106039.21,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2284981,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,14119.38,14119.38,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2287560,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,14380.16,14380.16,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2297996,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,31201.65,31201.65,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2318874,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,21327.81,21327.81,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2323017,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,34829.75,34829.75,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2324898,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,20097.17,20097.17,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2327015,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,609844.98,609844.98,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2330001,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,60119.28,60119.28,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2335825,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,29324.14,29324.14,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2344100,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,162687.36,162687.36,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2348067,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,34009.77,34009.77,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2353760,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,6351.40,6351.40,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2359071,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,92205.24,92205.24,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2364731,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,38746.30,38746.30,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2369671,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,25064.61,25064.61,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2373323,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,179082.77,179082.77,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2392935,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,10832.35,10832.35,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2403410,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,29101.12,29101.12,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2404114,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,734027.54,734027.54,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2420523,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,11795.91,11795.91,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2429268,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,214129.70,214129.70,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2437138,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,250773.82,250773.82,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2450358,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,88335.13,88335.13,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2453839,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,87674.09,87674.09,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2464755,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,66058.10,66058.10,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2470149,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,28556.96,28556.96,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2478561,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,7310.42,7310.42,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2488799,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,17132.92,17132.92,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2489762,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,63839.28,63839.28,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2496278,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,71148.13,71148.13,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2500113,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,128255.60,128255.60,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2503771,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,51186.90,51186.90,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2505806,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,89837.14,0.00,-89837.14,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2506941,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,84916.80,84916.80,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2507191,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,136338.05,136338.05,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2514937,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,170955.81,170955.81,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2515581,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,46926.21,0.00,-46926.21,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,2516802,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,13518.81,0.00,-13518.81,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,2520400,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,195053.50,195053.50,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2523419,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,91735.08,91735.08,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2535468,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,28518.13,28518.13,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2538456,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,31682.38,31682.38,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2539401,83360060000005 - CL3 LEI 9430/96-PERDA,81830402 - PROVISOES PARA ARRENDAMENTO MERCANTIL,6301.01,0.00,-6301.01,0008,RAIR,RAIR,Sem efeito,Sem efeito
999999,2543827,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,99505.29,99505.29,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2558461,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,40048.20,40048.20,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2561678,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,598766.29,598766.29,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2565086,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,17927.87,17927.87,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2569376,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,201044.11,201044.11,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2572106,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,40773.26,40773.26,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2572362,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,17052.52,17052.52,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2582635,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,50809.45,50809.45,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2594528,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,87947.01,87947.01,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2594677,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,61158.03,61158.03,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2599147,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,165137.62,165137.62,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2599490,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,693.60,0.00,-693.60,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2608006,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,19345.05,19345.05,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2610798,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,22461.07,22461.07,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2610807,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,18754.90,18754.90,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2616053,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,26674.14,26674.14,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2621001,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,20284.66,20284.66,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2621209,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,121745.38,121745.38,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2625367,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,69199.88,69199.88,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2632621,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,28338.52,28338.52,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2646917,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,10265.42,10265.42,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2653445,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,26092.96,26092.96,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2671182,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,48245.18,48245.18,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2672528,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,29999.63,29999.63,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2675609,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,99479.14,99479.14,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2677870,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,16993.56,16993.56,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2678994,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,126054.39,126054.39,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2684651,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,393771.81,393771.81,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2684833,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,110277.91,110277.91,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2694642,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,133261.32,133261.32,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2694924,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,163574.83,163574.83,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2695908,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,226835.57,226835.57,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2706936,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,6619.46,6619.46,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2719899,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,57952.78,57952.78,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2722970,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,51545.89,51545.89,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2727880,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,95347.80,95347.80,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2728057,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,10942.73,10942.73,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2743690,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,108588.97,108588.97,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
999999,2747446,71300010030016 - ARREND.FINANCEIROS-REC.INT.,71210001 - RENDAS DE ARRENDAM.FINANC.- RECURSOS INTERNOS,0.00,118182.35,118182.35,0001,Exclusão,RAIR,Total das Receitas,Total das Receitas
